FECHA;TMEDIA;PRECIPITACION;TMIN;TMAX;VELMEDIA;RACHA;SOL;PRESMAX;PRESMIN;AÃ‘O;MES;DIA;CIUDAD;ESTACION
30/07/2014;25.6;0;16.8;34.5;1.1;6.7;13.4;939.3;936.3;2014;7;30;Albacete;Verano
31/07/2014;20.6;0;16.8;24.3;4.2;10;8.8;1010.5;1007.9;2014;7;31;Santander;Verano
31/07/2014;27.3;0;18.7;35.9;0.6;8.3;13;939.6;935.9;2014;7;31;Albacete;Verano
01/08/2014;19.6;0.6;18.4;20.8;2.2;8.3;0;1007.9;1004.2;2014;8;1;Santander;Verano
01/08/2014;26.2;0;20.4;32.1;3.1;11.1;13.5;937.9;933.6;2014;8;1;Albacete;Verano
02/08/2014;20.7;0.2;17.5;23.9;2.5;5.6;8.4;1004.6;1002.2;2014;8;2;Santander;Verano
02/08/2014;23.6;0;18.1;29.2;2.5;11.4;9.1;936.9;933.6;2014;8;2;Albacete;Verano
03/08/2014;20.1;0.2;17.8;22.4;3.9;10.3;8.9;1010.6;1004.4;2014;8;3;Santander;Verano
03/08/2014;24.8;0;16.9;32.8;0.8;7.5;9.1;938.2;935.4;2014;8;3;Albacete;Verano
04/08/2014;20.7;0;17.6;23.8;3.3;6.9;4.4;1014.1;1010.3;2014;8;4;Santander;Verano
04/08/2014;27.8;0;20.1;35.4;1.7;9.7;13.5;941.2;937.8;2014;8;4;Albacete;Verano
05/08/2014;21.4;0;17.4;25.4;3.1;6.4;13.4;1014.5;1013.1;2014;8;5;Santander;Verano
05/08/2014;26.4;0;17.6;35.1;0.8;8.3;13;942.9;939.8;2014;8;5;Albacete;Verano
06/08/2014;21.4;0;18.5;24.2;3.1;5.3;11.8;1013.3;1011.7;2014;8;6;Santander;Verano
06/08/2014;28;0;19.8;36.1;1.4;8.6;13.4;942.4;938.8;2014;8;6;Albacete;Verano
07/08/2014;23.1;0;21.4;24.8;1.4;5.8;10.1;1011.7;1008.1;2014;8;7;Santander;Verano
07/08/2014;27.8;0;18.2;37.3;1.1;6.9;12.9;941.3;937.4;2014;8;7;Albacete;Verano
08/08/2014;23.6;2.6;20.3;27;3.9;9.7;6.9;1008.3;1004.7;2014;8;8;Santander;Verano
08/08/2014;28.2;0;19.6;36.7;1.1;8.1;13.1;938.8;934.9;2014;8;8;Albacete;Verano
09/08/2014;22.2;0;19.7;24.8;3.6;8.9;3.5;1006.9;1002.2;2014;8;9;Santander;Verano
09/08/2014;28.6;0;20.4;36.7;0.8;8.3;9.1;937.8;934.2;2014;8;9;Albacete;Verano
10/08/2014;21.2;7.4;17.1;25.2;4.7;12.8;8.5;1012.4;1001.7;2014;8;10;Santander;Verano
10/08/2014;27.5;0;19;36;1.7;7.8;9.1;938.9;936.5;2014;8;10;Albacete;Verano
11/08/2014;18.8;0;16.6;21;1.1;7.2;2;1014.5;1011.8;2014;8;11;Santander;Verano
11/08/2014;28.4;0;20.3;36.4;0.8;7.2;9.1;940.9;937.9;2014;8;11;Albacete;Verano
12/08/2014;20.7;3.6;17.5;23.9;3.3;21.4;5.9;1012.6;1004.2;2014;8;12;Santander;Verano
12/08/2014;27.6;0;19.7;35.6;1.7;11.1;9.1;940.1;935.7;2014;8;12;Albacete;Verano
13/08/2014;18.4;2.4;15.8;21;7.5;17.5;5.1;1013.6;1008.1;2014;8;13;Santander;Verano
13/08/2014;26.6;0;21.1;32;2.5;9.4;9.1;939.6;936.5;2014;8;13;Albacete;Verano
14/08/2014;18.8;1.6;15.7;22;5.3;10.3;5.2;1015.1;1012.7;2014;8;14;Santander;Verano
14/08/2014;26.1;0;19.7;32.5;1.4;8.3;9.1;941.5;938.4;2014;8;14;Albacete;Verano
15/08/2014;18.9;4.4;17.2;20.6;3.3;10.3;3.8;1018.1;1014.3;2014;8;15;Santander;Verano
15/08/2014;26.6;0;19.7;33.6;0.8;9.4;9.1;942.2;938.9;2014;8;15;Albacete;Verano
16/08/2014;18.4;0;15.3;21.5;4.2;9.4;11.4;1019.9;1016.3;2014;8;16;Santander;Verano
16/08/2014;25.4;0;19.6;31.1;1.4;8.9;9.1;944.3;941;2014;8;16;Albacete;Verano
17/08/2014;17.6;0;13.2;22.1;3.9;8.6;13.4;1016.3;1009.3;2014;8;17;Santander;Verano
17/08/2014;25.1;0;19.2;31;1.7;8.6;9.1;944.3;938.9;2014;8;17;Albacete;Verano
18/08/2014;19.4;0;16.5;22.3;3.3;9.2;1.2;1009.6;1007.3;2014;8;18;Santander;Verano
18/08/2014;25.4;0;18;32.9;0.3;8.1;9.1;940.3;934.7;2014;8;18;Albacete;Verano
19/08/2014;19.2;0;15.9;22.4;4.7;9.2;9.9;1012.1;1008.8;2014;8;19;Santander;Verano
19/08/2014;25.9;0;17.6;34.2;0.6;7.2;9.1;939.5;936;2014;8;19;Albacete;Verano
20/08/2014;19.1;0;17.1;21.1;1.4;6.9;0.8;1014.1;1011.1;2014;8;20;Santander;Verano
20/08/2014;26.2;0;19.7;32.7;2.2;9.4;12.8;940;937.8;2014;8;20;Albacete;Verano
21/08/2014;19.4;0;15.9;23;4.4;8.6;9.6;1013.5;1010.8;2014;8;21;Santander;Verano
21/08/2014;24.6;0;15.4;33.8;1.4;10;12.8;941;937.1;2014;8;21;Albacete;Verano
22/08/2014;18.7;0;15.7;21.7;1.4;6.1;1.4;1014;1009.9;2014;8;22;Santander;Verano
22/08/2014;25;0;18.1;32;2.2;10.8;12.7;940;936.8;2014;8;22;Albacete;Verano
23/08/2014;19.4;0;16.4;22.4;3.1;6.7;9.2;1015.9;1013;2014;8;23;Santander;Verano
23/08/2014;24;0;16;32.1;0.3;9.2;9.1;943.4;940;2014;8;23;Albacete;Verano
24/08/2014;19.7;0;14.9;24.5;4.4;9.2;11;1015;1010.9;2014;8;24;Santander;Verano
24/08/2014;26.4;0;19.6;33.2;0.8;7.2;9.1;943.9;940.8;2014;8;24;Albacete;Verano
25/08/2014;23.1;0;17.5;28.7;2.2;5.6;12.9;1010.9;1005.7;2014;8;25;Santander;Verano
25/08/2014;27.4;0;19.3;35.6;1.1;7.8;12.8;943.3;938.9;2014;8;25;Albacete;Verano
26/08/2014;21.8;0.4;18.9;24.8;3.1;8.9;1;1010.3;1005.2;2014;8;26;Santander;Verano
26/08/2014;28.4;0;20.4;36.3;1.4;10.6;12.4;940.3;938.3;2014;8;26;Albacete;Verano
27/08/2014;23.6;0.8;18.7;28.5;4.2;10;10.6;1010.3;1008;2014;8;27;Santander;Verano
27/08/2014;28.5;0;20.6;36.4;1.4;8.9;12.5;941.6;938.8;2014;8;27;Albacete;Verano
28/08/2014;19.4;1.8;17.4;21.3;2.5;10.6;0;1014.1;1009.7;2014;8;28;Santander;Verano
28/08/2014;27.8;0;18.2;37.3;0.6;8.3;12;941.5;938.3;2014;8;28;Albacete;Verano
29/08/2014;20;0;17.6;22.3;3.3;7.8;9.8;1015.3;1013.1;2014;8;29;Santander;Verano
29/08/2014;27.8;0;19.3;36.3;1.1;9.2;10.5;941.1;937.8;2014;8;29;Albacete;Verano
30/08/2014;21.6;0;17.9;25.2;6.4;11.7;10;1014.9;1013.2;2014;8;30;Santander;Verano
30/08/2014;26.6;0;20.5;32.7;1.4;7.5;9.1;941.8;938.9;2014;8;30;Albacete;Verano
31/08/2014;21.1;0;17;25.2;6.4;10.3;7.9;1014.7;1012.9;2014;8;31;Santander;Verano
31/08/2014;27.3;0;20.3;34.3;0.8;7.2;9.1;941.8;939.1;2014;8;31;Albacete;Verano
01/09/2014;20.2;0;16.4;24;6.4;12.5;12.7;1013.9;1010.8;2014;9;1;Santander;Verano
01/09/2014;27.4;0;18.3;36.4;0.3;5.3;11.4;941.3;937.7;2014;9;1;Albacete;Verano
02/09/2014;20.8;0;17.9;23.8;7.2;14.7;12.6;1011.3;1006.8;2014;9;2;Santander;Verano
02/09/2014;28.4;0.4;18.6;38.3;1.1;11.4;11.1;939.8;935.8;2014;9;2;Albacete;Verano
03/09/2014;21;0.2;17.5;24.4;3.6;11.9;9.8;1007.7;1004.4;2014;9;3;Santander;Verano
03/09/2014;28;0;20.5;35.5;1.4;7.8;11.5;937.9;935.3;2014;9;3;Albacete;Verano
04/09/2014;20.3;0;18;22.6;3.9;8.3;10.7;1010;1006.5;2014;9;4;Santander;Verano
04/09/2014;26.6;0;18.7;34.5;1.7;10;11.9;939;931.2;2014;9;4;Albacete;Verano
05/09/2014;20.6;0;17.9;23.3;2.2;5.3;12;1010;1007.4;2014;9;5;Santander;Verano
05/09/2014;25.6;0;16.8;34.4;1.4;7.8;11.8;940.1;936.9;2014;9;5;Albacete;Verano
06/09/2014;20.5;0;17.4;23.6;1.7;5.8;9.5;1007.4;1004.3;2014;9;6;Santander;Verano
06/09/2014;26.4;0;19;33.9;0.6;9.7;9.1;939;935.6;2014;9;6;Albacete;Verano
07/09/2014;22;0;18.3;25.8;5.3;11.7;7.3;1006.4;1000.6;2014;9;7;Santander;Verano
07/09/2014;25.8;0;19.1;32.5;1.9;9.2;9.1;938.4;935.2;2014;9;7;Albacete;Verano
08/09/2014;21.1;0;18.6;23.6;3.3;6.1;11.8;1010.6;1006.1;2014;9;8;Santander;Verano
08/09/2014;24.6;2;17.6;31.7;0.8;9.7;9.1;940.2;938.1;2014;9;8;Albacete;Verano
09/09/2014;21.8;0;18;25.5;4.4;10.3;11.8;1010.3;1008.2;2014;9;9;Santander;Verano
09/09/2014;25.6;0;19.1;32.1;0.8;8.3;10.5;941.1;938;2014;9;9;Albacete;Verano
10/09/2014;22.4;0;18.9;26;3.3;9.7;10.2;1008.7;1003.3;2014;9;10;Santander;Verano
10/09/2014;25.9;0;19.2;32.6;1.4;7.2;11.3;940.7;936;2014;9;10;Albacete;Verano
11/09/2014;21.4;0;19.4;23.5;2.5;6.4;5.6;1009.2;1005;2014;9;11;Santander;Verano
11/09/2014;24;0;18.6;29.5;2.2;10;11.5;940.4;938.2;2014;9;11;Albacete;Verano
12/09/2014;21;0;18.5;23.4;3.1;7.2;11.1;1011.1;1008;2014;9;12;Santander;Verano
12/09/2014;23.7;0;16.8;30.6;1.9;14.4;11.5;940.9;938.9;2014;9;12;Albacete;Verano
13/09/2014;21.3;0;17.3;25.3;3.1;8.1;8.5;1011;1009.3;2014;9;13;Santander;Verano
13/09/2014;25.6;0;18.4;32.7;0.8;7.2;8.9;941.8;938.7;2014;9;13;Albacete;Verano
14/09/2014;20;2.4;17.3;22.6;1.9;10.8;7.5;1009.3;1004.8;2014;9;14;Santander;Verano
14/09/2014;24.4;0;17.6;31.1;1.4;9.7;10.9;939.8;937.3;2014;9;14;Albacete;Verano
15/09/2014;20.6;0;16.1;25.1;2.2;7.5;9.1;1006;1003.1;2014;9;15;Santander;Verano
15/09/2014;22.7;0;17.1;28.3;0.8;6.4;10.9;940.5;936.6;2014;9;15;Albacete;Verano
16/09/2014;25.3;0;18.9;31.4;4.4;14.2;4.4;1003.2;993.9;2014;9;16;Santander;Verano
16/09/2014;21.8;0.3;15.2;28.3;0.8;7.8;5.8;937.3;932.5;2014;9;16;Albacete;Verano
17/09/2014;25.8;0;20.8;30.9;7.5;19.4;7.9;998.2;994.1;2014;9;17;Santander;Verano
17/09/2014;21.2;3.2;15.9;26.5;1.4;8.6;5.5;935.5;932.9;2014;9;17;Albacete;Verano
18/09/2014;25.4;0;20.7;30;6.4;16.7;9.7;999;996.5;2014;9;18;Santander;Verano
18/09/2014;20.8;5.4;15.3;26.2;1.1;6.1;8.6;937.6;934.4;2014;9;18;Albacete;Verano
19/09/2014;24.1;0;21.3;26.9;6.7;15.3;3.4;1004.8;998.6;2014;9;19;Santander;Verano
19/09/2014;20.6;0;14.3;27;1.4;11.1;7.7;940.4;936.5;2014;9;19;Albacete;Verano
20/09/2014;23.8;0;19.6;28.1;2.8;10;8.4;1012.8;1004.8;2014;9;20;Santander;Verano
20/09/2014;22.9;0;15.9;29.9;0.8;6.9;9.1;942.7;940.3;2014;9;20;Albacete;Verano
21/09/2014;20.4;0;18;22.8;2.2;5.3;11.4;1013.5;1012;2014;9;21;Santander;Verano
21/09/2014;23.8;0.2;18.7;28.8;1.4;10;9.1;942.7;939.7;2014;9;21;Albacete;Verano
22/09/2014;19.4;10;18;20.9;5;12.5;0;1012.5;1009.3;2014;9;22;Santander;Verano
22/09/2014;20.3;0.6;16;24.6;1.1;6.7;2.7;940;937.7;2014;9;22;Albacete;Verano
23/09/2014;18.3;0;17;19.6;3.1;7.2;1.3;1011.3;1008.9;2014;9;23;Santander;Otoño
23/09/2014;18.8;0;12.7;25;1.1;7.8;9;940;937.3;2014;9;23;Albacete;Otoño
24/09/2014;18;0;15.8;20.3;3.3;9.4;5.4;1016.2;1010.8;2014;9;24;Santander;Otoño
24/09/2014;18;1.9;14.2;21.9;0.3;5.3;2.5;941.6;938.5;2014;9;24;Albacete;Otoño
25/09/2014;18.2;0;15.6;20.8;3.1;6.9;4.9;1017;1015.4;2014;9;25;Santander;Otoño
25/09/2014;18;0;11.4;24.7;0.8;7.2;4.7;945;940.9;2014;9;25;Albacete;Otoño
26/09/2014;18.3;0;14.2;22.4;4.4;9.2;11.3;1018.2;1015.9;2014;9;26;Santander;Otoño
26/09/2014;18.9;0;12.1;25.7;0.8;7.2;9.5;946.6;944;2014;9;26;Albacete;Otoño
27/09/2014;18;0;14.7;21.3;1.4;5.8;11.1;1015.9;1011.4;2014;9;27;Santander;Otoño
27/09/2014;18.6;1;14.1;23.1;1.7;8.1;9.1;946.1;944.5;2014;9;27;Albacete;Otoño
28/09/2014;19.4;4;17.4;21.3;3.1;8.3;2.4;1015.2;1011;2014;9;28;Santander;Otoño
28/09/2014;19.4;0.9;13.5;25.2;1.1;7.5;9.1;945.7;942.8;2014;9;28;Albacete;Otoño
29/09/2014;18.8;0;16.9;20.8;2.2;4.7;6.5;1018.9;1014.3;2014;9;29;Santander;Otoño
29/09/2014;19.4;0;14.8;24.1;0.6;3.9;3.2;946.6;944.6;2014;9;29;Albacete;Otoño
30/09/2014;19.4;0;16.9;21.9;3.1;6.4;9.9;1020.4;1018.4;2014;9;30;Santander;Otoño
30/09/2014;19.6;0;12.2;27.1;0.3;7.5;8.7;947.7;945.1;2014;9;30;Albacete;Otoño
01/10/2014;19.4;0;15.4;23.5;6.4;12.2;10.7;1021.1;1018.8;2014;10;1;Santander;Otoño
01/10/2014;19.4;0;15.2;23.7;0.8;7.2;0.7;947.9;946.2;2014;10;1;Albacete;Otoño
02/10/2014;19.4;0;15.7;23.2;4.7;8.3;10;1020.4;1017.2;2014;10;2;Santander;Otoño
02/10/2014;19.9;0;14.7;25.1;1.1;6.1;4.1;947.7;945.1;2014;10;2;Albacete;Otoño
03/10/2014;19.4;0;15.5;23.2;3.3;6.4;11;1017.4;1011.5;2014;10;3;Santander;Otoño
03/10/2014;20.4;0;13.9;27;0.3;5.8;9.9;946.9;942.9;2014;10;3;Albacete;Otoño
04/10/2014;18.2;16.6;14.6;21.7;5.3;18.3;2.7;1016.4;1010;2014;10;4;Santander;Otoño
04/10/2014;21.1;0;14.2;28;0.6;7.2;9.1;943.4;940.1;2014;10;4;Albacete;Otoño
05/10/2014;16.7;0;13.3;20.1;5.3;11.7;7.5;1016.4;1006.1;2014;10;5;Santander;Otoño
05/10/2014;20.5;0;13.3;27.7;0.8;8.9;9.1;941.2;937.6;2014;10;5;Albacete;Otoño
06/10/2014;18.5;2.6;13.6;23.4;2.8;10.6;3.8;1006.1;1000.4;2014;10;6;Santander;Otoño
06/10/2014;21.4;0;15.5;27.3;0.8;8.3;9.2;938.9;936.2;2014;10;6;Albacete;Otoño
07/10/2014;19.4;0.2;16.1;22.7;3.1;10.3;5.4;1003.9;998.4;2014;10;7;Santander;Otoño
07/10/2014;19.6;0;12.7;26.4;0.8;8.3;10.2;939.5;936.9;2014;10;7;Albacete;Otoño
08/10/2014;21.3;25.4;16;26.6;5;16.1;0.9;1001.1;994.8;2014;10;8;Santander;Otoño
08/10/2014;20.1;0;11.6;28.6;1.1;7.5;10.2;939.2;936.1;2014;10;8;Albacete;Otoño
09/10/2014;17.3;0;14.7;19.9;1.9;9.4;1.4;1007.4;999.1;2014;10;9;Santander;Otoño
09/10/2014;21;0;15.2;26.9;1.7;10.3;10;939.3;936.6;2014;10;9;Albacete;Otoño
10/10/2014;16.8;0;14.6;19.1;2.8;7.8;3.4;1008;1005.2;2014;10;10;Santander;Otoño
10/10/2014;18.7;1.2;14.2;23.2;1.4;10.3;5;940;937.7;2014;10;10;Albacete;Otoño
11/10/2014;18;7.6;13.9;22;4.7;11.1;8.2;1007.6;996.7;2014;10;11;Santander;Otoño
11/10/2014;18;1.7;11;25;1.4;8.9;6.9;940;933.2;2014;10;11;Albacete;Otoño
12/10/2014;17.9;20.6;15.2;20.6;3.9;8.3;2.7;1000.4;992.8;2014;10;12;Santander;Otoño
12/10/2014;15.8;0.7;12.3;19.3;0.6;16.1;3.1;937.2;933.3;2014;10;12;Albacete;Otoño
13/10/2014;16.8;0.2;14.6;19.1;3.3;11.1;3.3;1002.6;998.4;2014;10;13;Santander;Otoño
13/10/2014;15.4;6.9;11.8;19.1;1.7;12.2;4.8;937.8;934.6;2014;10;13;Albacete;Otoño
14/10/2014;17.7;0;14.7;20.7;4.2;10;7.7;1002.4;998.3;2014;10;14;Santander;Otoño
14/10/2014;13.4;1;10.2;16.5;1.7;9.4;3.7;937.8;931.5;2014;10;14;Albacete;Otoño
15/10/2014;20.4;2;17.1;23.7;8.1;16.4;0.7;1002.2;997.9;2014;10;15;Santander;Otoño
15/10/2014;14.2;0;8.8;19.6;1.9;10.3;4.6;941.1;937.8;2014;10;15;Albacete;Otoño
16/10/2014;21.8;2.6;16.7;27;6.7;22.8;4.8;1005.7;996.9;2014;10;16;Santander;Otoño
16/10/2014;19.2;0;12.9;25.5;0.8;6.1;9.1;942.2;940;2014;10;16;Albacete;Otoño
17/10/2014;22.4;0;17.3;27.4;7.5;19.4;10.2;1005.8;1002.7;2014;10;17;Santander;Otoño
17/10/2014;19.6;0;10.6;28.6;0;5;9.8;944.1;941.6;2014;10;17;Albacete;Otoño
18/10/2014;24.4;0;19.6;29.2;5.3;15.8;8.6;1010.3;1004.4;2014;10;18;Santander;Otoño
18/10/2014;21.2;0;11.3;31;0.3;3.9;7.5;945.1;943.1;2014;10;18;Albacete;Otoño
19/10/2014;20.4;0;18.2;22.5;3.6;8.3;5.8;1014.6;1010.3;2014;10;19;Santander;Otoño
19/10/2014;21;0;13;29;0.8;6.7;7;947.6;944.7;2014;10;19;Albacete;Otoño
20/10/2014;19.2;0;16.8;21.5;2.5;6.4;6;1015.2;1012.7;2014;10;20;Santander;Otoño
20/10/2014;20.6;0;10.6;30.7;0.6;5;9;947.1;944.2;2014;10;20;Albacete;Otoño
21/10/2014;18.4;0.4;16.5;20.4;5.6;10.6;2.6;1024.7;1014.1;2014;10;21;Santander;Otoño
21/10/2014;21.4;0;11.7;31.2;0.8;6.4;9.7;949;945.9;2014;10;21;Albacete;Otoño
22/10/2014;16.8;0;12.7;20.9;4.2;8.6;8.2;1025.6;1020.9;2014;10;22;Santander;Otoño
22/10/2014;20.2;0;12.5;28;1.7;6.1;9.8;949.1;946;2014;10;22;Albacete;Otoño
23/10/2014;15.5;0;11;20;1.4;5;9.9;1020.9;1014.3;2014;10;23;Santander;Otoño
23/10/2014;17.7;0;8.4;27;1.1;5;9.8;947.5;942.6;2014;10;23;Albacete;Otoño
24/10/2014;20.5;0;16.4;24.6;3.1;8.3;2.7;1014.3;1011.1;2014;10;24;Santander;Otoño
24/10/2014;18.8;0;10.4;27.3;0.3;3.9;9.8;943.3;940.8;2014;10;24;Albacete;Otoño
25/10/2014;17.8;0;15.5;20.1;2.8;6.7;9;1015.8;1012.5;2014;10;25;Santander;Otoño
25/10/2014;17.4;0;8.1;26.8;0;7.5;9.1;945.8;942.8;2014;10;25;Albacete;Otoño
26/10/2014;18.2;0;14.5;22;5.8;10.3;9.2;1015.7;1012.8;2014;10;26;Santander;Otoño
26/10/2014;18.6;0;9.5;27.7;0.3;6.7;9.1;946.5;944;2014;10;26;Albacete;Otoño
27/10/2014;19.8;0;15.8;23.8;2.2;8.1;9.8;1012.8;1007.9;2014;10;27;Santander;Otoño
27/10/2014;17.6;0;9.1;26.1;0.8;6.1;9.5;945.5;942.1;2014;10;27;Albacete;Otoño
28/10/2014;20;0;14.8;25.2;2.8;6.7;9.6;1007.9;1006.1;2014;10;28;Santander;Otoño
28/10/2014;17.6;0;10.3;24.8;0.8;6.1;9.6;942.8;938.6;2014;10;28;Albacete;Otoño
29/10/2014;19.6;0;16.7;22.6;1.1;8.3;5.8;1009.6;1005.9;2014;10;29;Santander;Otoño
29/10/2014;19.3;0;12.3;26.3;1.1;5.3;8.7;943.8;940.7;2014;10;29;Albacete;Otoño
30/10/2014;20.2;0;17.7;22.8;2.2;6.4;9.5;1012.6;1009.6;2014;10;30;Santander;Otoño
30/10/2014;18.1;0;9.1;27.1;0.3;5;9.6;946.6;943.7;2014;10;30;Albacete;Otoño
31/10/2014;24.6;0;20.9;28.3;6.4;14.2;9.3;1011.5;1009.3;2014;10;31;Santander;Otoño
31/10/2014;17.8;0;12.2;23.4;1.4;6.4;7;947.4;945.2;2014;10;31;Albacete;Otoño
01/11/2014;18.9;0;15.8;22;2.8;11.9;0.4;1016.6;1011.4;2014;11;1;Santander;Otoño
01/11/2014;16.3;0;8.6;24;0.6;4.2;9.1;947;945;2014;11;1;Albacete;Otoño
02/11/2014;16.2;0;13.7;18.7;3.3;13.3;5.4;1014.3;1007.6;2014;11;2;Santander;Otoño
02/11/2014;16.2;0;9.7;22.7;1.1;6.9;9.1;945.6;940.7;2014;11;2;Albacete;Otoño
03/11/2014;15;18.4;11.6;18.4;6.1;18.1;0;1007.6;990;2014;11;3;Santander;Otoño
03/11/2014;15.5;14.8;10.3;20.7;2.2;10.8;8.6;941;930;2014;11;3;Albacete;Otoño
04/11/2014;11.1;53.9;8.6;13.6;10.8;21.4;0;999.8;991;2014;11;4;Santander;Otoño
04/11/2014;10.8;5.2;6;15.5;1.9;14.4;3.2;930;923.6;2014;11;4;Albacete;Otoño
05/11/2014;12;24.7;9.3;14.7;7.8;20.3;0.7;1008.4;999.5;2014;11;5;Santander;Otoño
05/11/2014;8.8;0;4.7;12.8;2.8;11.1;8.8;937.2;929.1;2014;11;5;Albacete;Otoño
06/11/2014;13.6;4.2;10.3;16.9;2.5;15.3;1.4;1008.3;999.2;2014;11;6;Santander;Otoño
06/11/2014;9.6;0;4.4;14.8;1.7;9.4;9;940.4;937.1;2014;11;6;Albacete;Otoño
07/11/2014;15.4;0;12.8;18;8.9;19.2;6.3;1009.3;998.7;2014;11;7;Santander;Otoño
07/11/2014;12.8;0;9.7;16;2.8;11.9;2.9;940.5;938.9;2014;11;7;Albacete;Otoño
08/11/2014;14.3;9.8;11.5;17.1;5.6;15.8;2.8;1008.1;998.1;2014;11;8;Santander;Otoño
08/11/2014;11.6;5.8;9.9;13.4;2.5;9.4;9.1;940;933.5;2014;11;8;Albacete;Otoño
09/11/2014;12.3;4.2;10.2;14.4;9.7;17.2;1.7;1006.7;999.7;2014;11;9;Santander;Otoño
09/11/2014;9;0.1;4.9;13.2;1.9;9.4;9.1;936.6;932.1;2014;11;9;Albacete;Otoño
10/11/2014;12.1;2;8.9;15.3;8.6;19.4;8.6;1006.5;992.4;2014;11;10;Santander;Otoño
10/11/2014;8;2.5;2;14;0.6;6.4;9;938;934.8;2014;11;10;Albacete;Otoño
11/11/2014;15.9;0;12.4;19.4;5.3;19.7;6;993.5;987.6;2014;11;11;Santander;Otoño
11/11/2014;8.7;8.2;6.2;11.2;1.4;9.7;0.7;934.8;927.1;2014;11;11;Albacete;Otoño
12/11/2014;15.2;0.2;12.4;18.1;3.1;8.9;6;1002.9;993.5;2014;11;12;Santander;Otoño
12/11/2014;12.2;0;8.8;15.6;1.9;11.1;5.3;939;930.7;2014;11;12;Albacete;Otoño
13/11/2014;18.3;0;14.9;21.7;8.9;20.8;0.2;999.8;991;2014;11;13;Santander;Otoño
13/11/2014;13.6;6.6;8.8;18.5;0.6;8.3;4.7;939.1;935.2;2014;11;13;Albacete;Otoño
14/11/2014;16.2;0;13.2;19.2;3.6;15.6;5.3;997.2;994.3;2014;11;14;Santander;Otoño
14/11/2014;14.7;3.9;10.6;18.8;2.2;12.2;4.5;935.2;931.1;2014;11;14;Albacete;Otoño
15/11/2014;13.8;3.8;12;15.6;4.7;20.8;4.4;999.5;996.4;2014;11;15;Santander;Otoño
15/11/2014;10.8;0;7.9;13.8;2.5;11.4;9.1;937.7;933.6;2014;11;15;Albacete;Otoño
16/11/2014;12.4;28.2;10;14.8;7.2;20.8;0.2;1001.4;998.6;2014;11;16;Santander;Otoño
16/11/2014;10.3;0;7.6;13;1.7;9.2;9.1;939.1;936.2;2014;11;16;Albacete;Otoño
17/11/2014;12.2;2.2;9.9;14.4;11.1;20.8;1.1;1004.4;999.5;2014;11;17;Santander;Otoño
17/11/2014;10.5;0;6.4;14.6;2.2;10;7.6;937;934.6;2014;11;17;Albacete;Otoño
18/11/2014;13.8;0;10.7;16.9;3.9;9.2;4.8;1004;1001.1;2014;11;18;Santander;Otoño
18/11/2014;9.3;0;2.8;15.8;0.3;3.9;8.5;937.9;935;2014;11;18;Albacete;Otoño
19/11/2014;15.2;0.6;13.4;17;3.9;10.3;2.3;1009.3;1001.6;2014;11;19;Santander;Otoño
19/11/2014;11.9;0;3.4;20.4;0.6;4.7;9;942;937.9;2014;11;19;Albacete;Otoño
20/11/2014;18.4;0;13.6;23.1;5.6;16.7;7.7;1008.4;1004.3;2014;11;20;Santander;Otoño
20/11/2014;12.2;0;4.7;19.7;1.1;6.9;5.6;942.9;940.1;2014;11;20;Albacete;Otoño
21/11/2014;19.8;0;15.1;24.4;4.7;13.3;8.3;1007.9;1004.2;2014;11;21;Santander;Otoño
21/11/2014;13.4;0;9.4;17.4;0.8;7.2;2.5;942.4;939.8;2014;11;21;Albacete;Otoño
22/11/2014;17.6;0;14.9;20.2;3.3;9.7;2.2;1006.1;1003.2;2014;11;22;Santander;Otoño
22/11/2014;13.7;0;10.1;17.3;1.1;6.1;0.7;940.8;937.1;2014;11;22;Albacete;Otoño
23/11/2014;15.4;5.8;14.5;16.2;3.3;6.4;0.2;1010.5;1003.3;2014;11;23;Santander;Otoño
23/11/2014;14;0;9.6;18.4;1.4;10.3;1.4;938.9;935.8;2014;11;23;Albacete;Otoño
24/11/2014;14.4;3;13.5;15.4;2.8;7.2;0.2;1013.7;1010.4;2014;11;24;Santander;Otoño
24/11/2014;13.4;0;6.9;19.9;0.6;4.7;4.2;941;937.9;2014;11;24;Albacete;Otoño
25/11/2014;13;6.4;11.7;14.3;2.8;8.3;0;1012.8;1009.8;2014;11;25;Santander;Otoño
25/11/2014;13.6;4.7;9.3;17.9;1.4;6.9;3.8;941.7;939.5;2014;11;25;Albacete;Otoño
26/11/2014;12.9;0;10.9;14.9;2.5;7.8;2.2;1009.9;1000.5;2014;11;26;Santander;Otoño
26/11/2014;12.6;0;8.6;16.7;0.8;6.9;6.7;938.9;932.3;2014;11;26;Albacete;Otoño
27/11/2014;13.8;0;9.6;18.1;4.7;14.4;4.9;1000.5;980.1;2014;11;27;Santander;Otoño
27/11/2014;10.6;6.7;6.9;14.2;1.1;11.1;2;932.3;918.2;2014;11;27;Albacete;Otoño
28/11/2014;15.6;8.2;13.6;17.7;3.3;15.8;0.8;988.7;975.4;2014;11;28;Santander;Otoño
28/11/2014;10.3;33;8.4;12.2;1.9;11.4;0.1;918.2;912.3;2014;11;28;Albacete;Otoño
29/11/2014;13.4;6;12.3;14.6;3.6;8.9;0;995.8;988.5;2014;11;29;Santander;Otoño
